code_name,smell,type,repository,commit_hash,file_path,github_url,start_line,end_line,severity_sum,reviewers_count,smelliness_degree
org.apache.ode.bpel.elang.xquery10.compiler.XQuery10ExpressionCompilerImpl.XQueryDeclarations#declareVariable String,LongMethod,Method,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-compiler/src/main/java/org/apache/ode/bpel/elang/xquery10/compiler/XQuery10ExpressionCompilerImpl.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-compiler/src/main/java/org/apache/ode/bpel/elang/xquery10/compiler/XQuery10ExpressionCompilerImpl.java/#L387-L393,387,393,0,1,0.0
org.apache.ode.bpel.engine.migration.MigrationHandler,DataClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java/#L42-L195,42,195,0,1,0.0
org.apache.ode.bpel.engine.migration.MigrationHandler,GodClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java/#L42-L195,42,195,0,1,0.0
org.apache.ode.bpel.engine.migration.MigrationHandler.MigrationLink,DataClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java/#L113-L122,113,122,2,3,0.6666666666666666
org.apache.ode.bpel.engine.migration.MigrationHandler.MigrationLink,GodClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-runtime/src/main/java/org/apache/ode/bpel/engine/migration/MigrationHandler.java/#L113-L122,113,122,0,3,0.0
org.apache.ode.bpel.obj.OAssign.PartnerLinkRef,DataClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-nobj/src/main/java/org/apache/ode/bpel/obj/OAssign.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-nobj/src/main/java/org/apache/ode/bpel/obj/OAssign.java/#L393-L437,393,437,2,3,0.6666666666666666
org.apache.ode.bpel.obj.OAssign.PartnerLinkRef,GodClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-nobj/src/main/java/org/apache/ode/bpel/obj/OAssign.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-nobj/src/main/java/org/apache/ode/bpel/obj/OAssign.java/#L393-L437,393,437,2,3,0.6666666666666666
org.apache.ode.bpel.runtime.LinkFrame,DataClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-runtime/src/main/java/org/apache/ode/bpel/runtime/LinkFrame.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-runtime/src/main/java/org/apache/ode/bpel/runtime/LinkFrame.java/#L31-L48,31,48,0,1,0.0
org.apache.ode.bpel.runtime.LinkFrame,GodClass,Class,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,/bpel-runtime/src/main/java/org/apache/ode/bpel/runtime/LinkFrame.java,https://github.com/apache/ode/blob/b2ddc6436891f84f716ffcbed8c1cd1e374bd805/bpel-runtime/src/main/java/org/apache/ode/bpel/runtime/LinkFrame.java/#L31-L48,31,48,0,1,0.0
org.apache.ofbiz.base.metrics.MetricsFactory,DataClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/base/src/main/java/org/apache/ofbiz/base/metrics/MetricsFactory.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/base/src/main/java/org/apache/ofbiz/base/metrics/MetricsFactory.java/#L43-L290,43,290,5,4,1.25
org.apache.ofbiz.base.metrics.MetricsFactory,GodClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/base/src/main/java/org/apache/ofbiz/base/metrics/MetricsFactory.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/base/src/main/java/org/apache/ofbiz/base/metrics/MetricsFactory.java/#L43-L290,43,290,2,4,0.5
org.apache.ofbiz.base.util.UtilMisc.LocaleHolder.getAvailableLocaleList,FeatureEnvy,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilMisc.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilMisc.java/#L574-L593,574,593,0,1,0.0
org.apache.ofbiz.base.util.UtilMisc.LocaleHolder.getAvailableLocaleList,LongMethod,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilMisc.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilMisc.java/#L574-L593,574,593,0,1,0.0
org.apache.ofbiz.base.util.UtilValidate.isSignedFloat String,FeatureEnvy,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilValidate.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilValidate.java/#L537-L547,537,547,0,1,0.0
org.apache.ofbiz.base.util.UtilValidate.isSignedFloat String,LongMethod,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilValidate.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/base/src/main/java/org/apache/ofbiz/base/util/UtilValidate.java/#L537-L547,537,547,0,1,0.0
org.apache.ofbiz.content.ConvertTree,DataClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/applications/content/src/main/java/org/apache/ofbiz/content/ConvertTree.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/applications/content/src/main/java/org/apache/ofbiz/content/ConvertTree.java/#L44-L391,44,391,0,1,0.0
org.apache.ofbiz.content.ConvertTree,GodClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/applications/content/src/main/java/org/apache/ofbiz/content/ConvertTree.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/applications/content/src/main/java/org/apache/ofbiz/content/ConvertTree.java/#L44-L391,44,391,0,1,0.0
org.apache.ofbiz.content.content.ContentSearchSession.ContentSearchOptions.setResultSortOrder ResultSortOrder|HttpSession,FeatureEnvy,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java/#L90-L94,90,94,4,4,1.0
org.apache.ofbiz.content.content.ContentSearchSession.ContentSearchOptions.setResultSortOrder ResultSortOrder|HttpSession,LongMethod,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/applications/content/src/main/java/org/apache/ofbiz/content/content/ContentSearchSession.java/#L90-L94,90,94,0,4,0.0
org.apache.ofbiz.entity.GenericModelException,DataClass,Class,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/entity/src/main/java/org/apache/ofbiz/entity/GenericModelException.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/entity/src/main/java/org/apache/ofbiz/entity/GenericModelException.java/#L25-L39,25,39,0,1,0.0
org.apache.ofbiz.entity.GenericModelException,GodClass,Class,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/entity/src/main/java/org/apache/ofbiz/entity/GenericModelException.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/entity/src/main/java/org/apache/ofbiz/entity/GenericModelException.java/#L25-L39,25,39,0,1,0.0
org.apache.ofbiz.entity.jdbc.ConnectionFactoryLoader,DataClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/entity/src/main/java/org/apache/ofbiz/entity/jdbc/ConnectionFactoryLoader.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/entity/src/main/java/org/apache/ofbiz/entity/jdbc/ConnectionFactoryLoader.java/#L29-L61,29,61,0,1,0.0
org.apache.ofbiz.entity.jdbc.ConnectionFactoryLoader,GodClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/entity/src/main/java/org/apache/ofbiz/entity/jdbc/ConnectionFactoryLoader.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/entity/src/main/java/org/apache/ofbiz/entity/jdbc/ConnectionFactoryLoader.java/#L29-L61,29,61,0,1,0.0
org.apache.ofbiz.entity.model.ModelUtil.shortenDbName String|int,FeatureEnvy,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/entity/src/main/java/org/apache/ofbiz/entity/model/ModelUtil.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/entity/src/main/java/org/apache/ofbiz/entity/model/ModelUtil.java/#L155-L248,155,248,0,3,0.0
org.apache.ofbiz.entity.model.ModelUtil.shortenDbName String|int,LongMethod,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/entity/src/main/java/org/apache/ofbiz/entity/model/ModelUtil.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/entity/src/main/java/org/apache/ofbiz/entity/model/ModelUtil.java/#L155-L248,155,248,7,3,2.3333333333333335
org.apache.ofbiz.minilang.method.conditional.ConditionalFactory,DataClass,Class,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/minilang/src/main/java/org/apache/ofbiz/minilang/method/conditional/ConditionalFactory.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/minilang/src/main/java/org/apache/ofbiz/minilang/method/conditional/ConditionalFactory.java/#L39-L68,39,68,0,1,0.0
org.apache.ofbiz.minilang.method.conditional.ConditionalFactory,GodClass,Class,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/minilang/src/main/java/org/apache/ofbiz/minilang/method/conditional/ConditionalFactory.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/minilang/src/main/java/org/apache/ofbiz/minilang/method/conditional/ConditionalFactory.java/#L39-L68,39,68,0,1,0.0
org.apache.ofbiz.party.contact.ContactMechWorker.getFacilityContactMechValueMaps Delegator|String|boolean|String,FeatureEnvy,Method,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/applications/party/src/main/java/org/apache/ofbiz/party/contact/ContactMechWorker.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/applications/party/src/main/java/org/apache/ofbiz/party/contact/ContactMechWorker.java/#L129-L198,129,198,1,3,0.3333333333333333
org.apache.ofbiz.party.contact.ContactMechWorker.getFacilityContactMechValueMaps Delegator|String|boolean|String,LongMethod,Method,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/applications/party/src/main/java/org/apache/ofbiz/party/contact/ContactMechWorker.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/applications/party/src/main/java/org/apache/ofbiz/party/contact/ContactMechWorker.java/#L129-L198,129,198,6,3,2.0
org.apache.ofbiz.service.calendar.RecurrenceRule.RecurrenceRule GenericValue,FeatureEnvy,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/service/src/main/java/org/apache/ofbiz/service/calendar/RecurrenceRule.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/service/src/main/java/org/apache/ofbiz/service/calendar/RecurrenceRule.java/#L107-L113,107,113,0,1,0.0
org.apache.ofbiz.service.calendar.RecurrenceRule.RecurrenceRule GenericValue,LongMethod,Method,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/service/src/main/java/org/apache/ofbiz/service/calendar/RecurrenceRule.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/service/src/main/java/org/apache/ofbiz/service/calendar/RecurrenceRule.java/#L107-L113,107,113,0,1,0.0
org.apache.ofbiz.service.config.model.ServiceLocation,DataClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/service/src/main/java/org/apache/ofbiz/service/config/model/ServiceLocation.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/service/src/main/java/org/apache/ofbiz/service/config/model/ServiceLocation.java/#L28-L53,28,53,2,2,1.0
org.apache.ofbiz.service.config.model.ServiceLocation,GodClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/service/src/main/java/org/apache/ofbiz/service/config/model/ServiceLocation.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/service/src/main/java/org/apache/ofbiz/service/config/model/ServiceLocation.java/#L28-L53,28,53,0,2,0.0
org.apache.ofbiz.webapp.view.ApacheFopWorker.getUserPasswordDefault,FeatureEnvy,Method,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/webapp/src/main/java/org/apache/ofbiz/webapp/view/ApacheFopWorker.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/webapp/src/main/java/org/apache/ofbiz/webapp/view/ApacheFopWorker.java/#L272-L274,272,274,0,1,0.0
org.apache.ofbiz.webapp.view.ApacheFopWorker.getUserPasswordDefault,LongMethod,Method,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/webapp/src/main/java/org/apache/ofbiz/webapp/view/ApacheFopWorker.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/webapp/src/main/java/org/apache/ofbiz/webapp/view/ApacheFopWorker.java/#L272-L274,272,274,0,1,0.0
org.apache.ofbiz.widget.model.ModelFormField.ContainerField,DataClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java/#L989-L1018,989,1018,0,1,0.0
org.apache.ofbiz.widget.model.ModelFormField.ContainerField,GodClass,Class,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelFormField.java/#L989-L1018,989,1018,0,1,0.0
org.apache.ofbiz.widget.model.ModelMenuCondition.ModelMenuCondition ModelMenuItem|Element,FeatureEnvy,Method,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelMenuCondition.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelMenuCondition.java/#L51-L55,51,55,0,1,0.0
org.apache.ofbiz.widget.model.ModelMenuCondition.ModelMenuCondition ModelMenuItem|Element,LongMethod,Method,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelMenuCondition.java,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/framework/widget/src/main/java/org/apache/ofbiz/widget/model/ModelMenuCondition.java/#L51-L55,51,55,0,1,0.0
org.apache.ofbiz.widget.renderer.TreeStringRenderer,DataClass,Class,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/widget/src/main/java/org/apache/ofbiz/widget/renderer/TreeStringRenderer.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/widget/src/main/java/org/apache/ofbiz/widget/renderer/TreeStringRenderer.java/#L29-L38,29,38,0,1,0.0
org.apache.ofbiz.widget.renderer.TreeStringRenderer,GodClass,Class,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59,/framework/widget/src/main/java/org/apache/ofbiz/widget/renderer/TreeStringRenderer.java,https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/widget/src/main/java/org/apache/ofbiz/widget/renderer/TreeStringRenderer.java/#L29-L38,29,38,0,1,0.0
org.apache.olingo.netty.server.core.ODataNettyHandlerImpl.closeStream Channel,FeatureEnvy,Method,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-core/src/main/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImpl.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-core/src/main/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImpl.java/#L149-L157,149,157,0,1,0.0
org.apache.olingo.netty.server.core.ODataNettyHandlerImpl.closeStream Channel,LongMethod,Method,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-core/src/main/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImpl.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-core/src/main/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImpl.java/#L149-L157,149,157,0,1,0.0
org.apache.olingo.odata2.jpa.processor.api.ODataJPADefaultProcessor#executeChangeSet BatchHandler|List<ODataRequest>,FeatureEnvy,Method,git@github.com:apache/olingo-odata2.git,c5e9fdf569b5e2e50f5670c91013db8f9ae1d950,/odata2-jpa-processor/jpa-api/src/main/java/org/apache/olingo/odata2/jpa/processor/api/ODataJPADefaultProcessor.java,https://github.com/apache/olingo-odata2/blob/c5e9fdf569b5e2e50f5670c91013db8f9ae1d950/odata2-jpa-processor/jpa-api/src/main/java/org/apache/olingo/odata2/jpa/processor/api/ODataJPADefaultProcessor.java/#L270-L297,270,297,2,3,0.6666666666666666
org.apache.olingo.odata2.jpa.processor.api.ODataJPADefaultProcessor#executeChangeSet BatchHandler|List<ODataRequest>,LongMethod,Method,git@github.com:apache/olingo-odata2.git,c5e9fdf569b5e2e50f5670c91013db8f9ae1d950,/odata2-jpa-processor/jpa-api/src/main/java/org/apache/olingo/odata2/jpa/processor/api/ODataJPADefaultProcessor.java,https://github.com/apache/olingo-odata2/blob/c5e9fdf569b5e2e50f5670c91013db8f9ae1d950/odata2-jpa-processor/jpa-api/src/main/java/org/apache/olingo/odata2/jpa/processor/api/ODataJPADefaultProcessor.java/#L270-L297,270,297,1,3,0.3333333333333333
org.apache.olingo.samples.client.core.http.RequestRetryHttpClientFactory,DataClass,Class,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/samples/client/src/main/java/org/apache/olingo/samples/client/core/http/RequestRetryHttpClientFactory.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/samples/client/src/main/java/org/apache/olingo/samples/client/core/http/RequestRetryHttpClientFactory.java/#L42-L86,42,86,0,1,0.0
org.apache.olingo.samples.client.core.http.RequestRetryHttpClientFactory,GodClass,Class,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/samples/client/src/main/java/org/apache/olingo/samples/client/core/http/RequestRetryHttpClientFactory.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/samples/client/src/main/java/org/apache/olingo/samples/client/core/http/RequestRetryHttpClientFactory.java/#L42-L86,42,86,0,1,0.0
org.apache.olingo.server.sample.data.DataProvider.DataProviderException,DataClass,Class,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/samples/server/src/main/java/org/apache/olingo/server/sample/data/DataProvider.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/samples/server/src/main/java/org/apache/olingo/server/sample/data/DataProvider.java/#L86-L96,86,96,0,1,0.0
org.apache.olingo.server.sample.data.DataProvider.DataProviderException,GodClass,Class,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/samples/server/src/main/java/org/apache/olingo/server/sample/data/DataProvider.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/samples/server/src/main/java/org/apache/olingo/server/sample/data/DataProvider.java/#L86-L96,86,96,0,1,0.0
org.apache.olingo.server.tecsvc.async.TechnicalAsyncService.copy InputStream|OutputStream,FeatureEnvy,Method,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/async/TechnicalAsyncService.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/async/TechnicalAsyncService.java/#L202-L222,202,222,0,1,0.0
org.apache.olingo.server.tecsvc.async.TechnicalAsyncService.copy InputStream|OutputStream,LongMethod,Method,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/async/TechnicalAsyncService.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/async/TechnicalAsyncService.java/#L202-L222,202,222,0,1,0.0
org.apache.olingo.server.tecsvc.data.DataCreator#createETStreamOnComplexProp Edm|OData,FeatureEnvy,Method,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/data/DataCreator.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/data/DataCreator.java/#L158-L221,158,221,2,3,0.6666666666666666
org.apache.olingo.server.tecsvc.data.DataCreator#createETStreamOnComplexProp Edm|OData,LongMethod,Method,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/data/DataCreator.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/data/DataCreator.java/#L158-L221,158,221,7,3,2.3333333333333335
org.apache.olingo.server.tecsvc.processor.queryoptions.expression.primitive.EdmNull,DataClass,Class,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/processor/queryoptions/expression/primitive/EdmNull.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/processor/queryoptions/expression/primitive/EdmNull.java/#L26-L127,26,127,0,1,0.0
org.apache.olingo.server.tecsvc.processor.queryoptions.expression.primitive.EdmNull,GodClass,Class,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/processor/queryoptions/expression/primitive/EdmNull.java,https://github.com/apache/olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/processor/queryoptions/expression/primitive/EdmNull.java/#L26-L127,26,127,0,1,0.0
org.apache.omid.tso.client.ForwardingTSOFuture,DataClass,Class,git@github.com:apache/incubator-omid.git,b7e005d41aa5c7421ddc77e0082b26c8bd21b207,/transaction-client/src/main/java/org/apache/omid/tso/client/ForwardingTSOFuture.java,https://github.com/apache/incubator-omid/blob/b7e005d41aa5c7421ddc77e0082b26c8bd21b207/transaction-client/src/main/java/org/apache/omid/tso/client/ForwardingTSOFuture.java/#L27-L64,27,64,0,1,0.0
org.apache.omid.tso.client.ForwardingTSOFuture,GodClass,Class,git@github.com:apache/incubator-omid.git,b7e005d41aa5c7421ddc77e0082b26c8bd21b207,/transaction-client/src/main/java/org/apache/omid/tso/client/ForwardingTSOFuture.java,https://github.com/apache/incubator-omid/blob/b7e005d41aa5c7421ddc77e0082b26c8bd21b207/transaction-client/src/main/java/org/apache/omid/tso/client/ForwardingTSOFuture.java/#L27-L64,27,64,0,1,0.0
org.apache.oodt.cas.crawl.ProductCrawler#crawl File,FeatureEnvy,Method,git@github.com:apache/oodt.git,9f2a500b9d061c31ccd71fc66c4d6e40f0c25acb,/crawler/src/main/java/org/apache/oodt/cas/crawl/ProductCrawler.java,https://github.com/apache/oodt/blob/9f2a500b9d061c31ccd71fc66c4d6e40f0c25acb/crawler/src/main/java/org/apache/oodt/cas/crawl/ProductCrawler.java/#L79-L124,79,124,0,3,0.0
